X,Y,Z
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0031555006959943246,0.001684608888340546,0.0
0.004670141030071601,0.002493221154744008,0.0
0.006232113874588791,0.0033271025544725783,0.0
0.009310039593356138,0.005638709110560899,0.0
0.012233445569603,0.007516906716115567,0.0
0.015341487712770715,0.009513727328336845,0.0
0.01587978029930262,0.01008832288663727,0.0
0.018984881627983792,0.012191374173837546,0.0
0.02225340934238503,0.014405112370890467,0.0
0.021265737639326408,0.013871191549835363,0.0
0.023891053528684737,0.015715102405766092,0.0
0.026597564754827344,0.0176160414324988,0.0
0.02640955707495112,0.016675212200856004,0.0
0.028930028598407227,0.018049182319856118,0.0
0.03139906192750709,0.019395112232346027,0.0
0.0314245477058325,0.01857436124435715,0.0
0.03378159330234675,0.01946696129480269,0.0
0.035912964320471336,0.020274099638290678,0.0
0.034947186407711175,0.018717843347560954,0.0
0.03640908146899083,0.01877738842039053,0.0
0.038188014013439554,0.01884984688250845,0.0
0.03512980130711671,0.018183177298394308,0.0
0.03520649956486703,0.017958617557744316,0.0
0.03529872008906683,0.01768861120291516,0.0
0.029626162928235875,0.01732003084414343,0.0
0.027271372378067954,0.01695072440103111,0.0
0.024505862545894003,0.016517004043422462,0.0
0.023272688598166707,0.016180874744041236,0.0
0.020463112009995416,0.01567712732289052,0.0
0.017430046375037773,0.015133309084148266,0.0
0.01657731819343176,0.015578741754018837,0.0
0.013865693179514107,0.015334877893059765,0.0
0.010518007977146634,0.015033811398048566,0.0
0.009612172221875782,0.014632866393243621,0.0
0.006791288103395611,0.014249786872129659,0.0
0.0032738893877598428,0.013772119814938175,0.0
0.0041094648565122354,0.014869601925364798,0.0
0.0018258412998863635,0.014967847171195087,0.0
-0.000925512382795409,0.015086214937255675,0.0
0.00021232850792518901,0.01827216588882872,0.0
-0.0014244687584813703,0.019701242753483564,0.0
-0.0033925226145178284,0.021419537555032845,0.0
-0.0022217109003848305,0.020797352081245776,0.0
-0.003251031048177625,0.02186521688898433,0.0
-0.004474105576731415,0.02313409154288544,0.0
-0.003248706115162448,0.022500360684838107,0.0
-0.003685179081442935,0.023224139341364847,0.0
-0.0041986766888317435,0.024075643643161015,0.0
-0.0016775877507419629,0.02292324876150523,0.0
-0.0010144021094790445,0.02310175428130442,0.0
-0.00023279046084774806,0.023312135786782033,0.0
0.0016464828648005405,0.021903580877077115,0.0
0.003009351817172967,0.021485517044461586,0.0
0.004671387124944218,0.02097568310224753,0.0
0.0064430338276124125,0.02024177752737996,0.0
0.00843360247717934,0.019552129137255642,0.0
0.010831877958585276,0.018721227462407068,0.0
0.01002447101410773,0.01844090066303191,0.0
0.011528674632435764,0.017684532380005728,0.0
0.013319393225683422,0.016784093947831702,0.0
0.015235198280901266,0.01599555913422747,0.0
0.01744975736928852,0.014956288984485581,0.0
0.020055121002685285,0.01373361822008336,0.0
0.0191689052960716,0.013906864004257008,0.0
0.0208324132378103,0.013023584969194871,0.0
0.02278948140456171,0.01198443316323942,0.0
0.02077805205318258,0.012531419940713136,0.0
0.021481548374130598,0.011930095149113555,0.0
0.022249734011947398,0.011273476123803666,0.0
0.01971122256392508,0.012766430307403728,0.0
0.019279156620775794,0.012861609505913418,0.0
0.018756410171039618,0.012976764585591808,0.0
0.01502147062237916,0.013772391370196193,0.0
0.013224898983080475,0.014157759538529626,0.0
0.010938353260336695,0.014648228116408538,0.0
0.010368399624553657,0.014978097096921356,0.0
0.008591347384178088,0.015438567625720915,0.0
0.006253120752104972,0.016044449900457176,0.0
0.005855516302359446,0.016315650330099928,0.0
0.004208313889758559,0.016803857260210105,0.0
0.0019518722286614542,0.01747263387679939,0.0
0.001806468332294992,0.016925234417383656,0.0
0.0003083205833711441,0.017150780529678635,0.0
-0.0017162034016610826,0.0174555725733205,0.0
-0.001719335268435793,0.01902401447053116,0.0
-0.0029121444467924765,0.019734049513387034,0.0
-0.0046662755914346574,0.020778218694057434,0.0
-0.002546767651179101,0.02119582969176918,0.0
-0.002829508364880332,0.02193795750606157,0.0
-0.003241145580415947,0.02301840829451666,0.0
-0.0021243508034933913,0.021222395967896743,0.0
-0.0019793420348848643,0.021231515734328594,0.0
-0.0017880985864301398,0.021243543252376398,0.0
-0.0002812582584120166,0.02043614599093668,0.0
0.0002808849678378026,0.020196339747963858,0.0
0.00120243124037849,0.019803214759483826,0.0
0.007431496892476458,0.01943841397739197,0.0
0.009783887213497443,0.019134105713260834,0.0
0.013601701013187237,0.018640228366556204,0.0
0.01194778365226312,0.017785120774439507,0.0
0.013302669680199119,0.017289132813553768,0.0
0.01556081306009245,0.016462486212077534,0.0
0.017362299135889516,0.01636338188614379,0.0
0.018940399126092185,0.015949005727746043,0.0
0.021606843937124278,0.015248852908384333,0.0
0.02172540783816187,0.014788527124845668,0.0
0.022925262731286766,0.014355442065488683,0.0
0.02510681708242294,0.013568014684839622,0.0
0.020599573992570275,0.009870478624510213,0.0
0.02028434051580463,0.008493425044416286,0.0
0.01972142359300883,0.006034400794248558,0.0
0.020420000002820234,0.0029920742946500604,0.0
0.020369076035577686,0.0010414820220031513,0.0
0.020278842339235624,-0.0024148306014589154,0.0
0.019181231953686765,-0.0036138247034334676,0.0
0.01882198921943806,-0.005529535412877691,0.0
0.01820879903511699,-0.008799455416929038,0.0
0.015679016429663194,-0.008393646933071685,0.0
0.014658270196530696,-0.00978676094975016,0.0
0.012863164752056302,-0.012236720082529549,0.0
0.009353106870758427,-0.005871661468564069,0.0
0.007392074907497949,-0.005089845974566708,0.0
0.004355638319223661,-0.003879292951603052,0.0
0.0025232489954704457,-0.0004805003644720634,0.0
0.0005425902116369314,0.0010829363557146182,0.0
-0.002872338726007058,0.0037785169077606206,0.0
-0.0018524735681606853,0.0062124818708078275,0.0
-0.0030715803520579158,0.008077193339343518,0.0
-0.005226786987876234,0.011373736828361972,0.0
-0.0026799628961998922,0.012795792973664257,0.0
-0.002912824214643086,0.014648383032759534,0.0
-0.003341122711065389,0.018055825462881203,0.0
-0.006077196961774506,0.01881793063753315,0.0
-0.007096367181446891,0.02062457193669382,0.0
-0.008794984214234199,0.023635640768628268,0.0
-0.005671275572281196,0.023381079648464562,0.0
-0.005550105008253343,0.024743213681578415,0.0
-0.005346134558806456,0.027036139303986736,0.0
-0.007558814952513047,0.02551266141614373,0.0
-0.008146892548364176,0.026176772318636736,0.0
-0.00907643455470951,0.027226496003222456,0.0
-0.00029010597166368585,0.02602192651691108,0.0
0.0018541631776868759,0.026172159721637448,0.0
0.005488517668111557,0.026426792272021125,0.0
0.006742068773199336,0.02519134782541372,0.0
0.008666295693435485,0.024964075049133345,0.0
0.012129904149860555,0.024554984051828675,0.0
0.008744559679912407,0.022406943039124067,0.0
0.009285232224724936,0.02165515374682586,0.0
0.010296490132615037,0.020249029329749587,0.0
0.0062044742764540885,0.01922512025707425,0.0
0.005467849509451176,0.018302391650279803,0.0
0.004197806807722018,0.016711480259254893,0.0
0.004065974324738947,0.015828664294588818,0.0
0.003531349336810161,0.01497955030396746,0.0
0.002526254359504045,0.013383216001599307,0.0
0.0012466203933547357,0.01330687029806474,0.0
0.0006515808701480177,0.01277463236915011,0.0
-0.0007510122916963887,0.011520071536708483,0.0
0.0035805519544275717,0.011961218980059371,0.0
0.004068239146293538,0.01168003810764034,0.0
0.0052061759273141234,0.011023949405329265,0.0
0.012753380963270857,0.011026959720950516,0.0
0.014643260306801383,0.010834474144953215,0.0
0.01920662750215558,0.010369691900471923,0.0
0.016233279051474953,0.010512152057229369,0.0
0.016929258669115772,0.01040919052448514,0.0
0.01866920771321782,0.010151786692624567,0.0
0.01859958954526596,0.007921200888105162,0.0
0.01908468319649312,0.0073900558984346994,0.0
0.020279669995857577,0.0060816255580269755,0.0
0.018972398287832145,0.0045717581063441474,0.0
0.019048443852236193,0.003888538434442647,0.0
